DATE,NG_DEMAND,LOWEST_REL_HUMIDITY,HEATING_DEGREE_DAYS,LOWEST_TEMPERATURE,AVG_TEMPERATURE,HIGHEST_TEMPERATURE
2016-09-15,522,0.0,3.89375,4.95,14.10625,23.20625
2016-09-16,483,0.0,3.55625,5.64375,14.44375,23.2125
2016-09-17,472,0.0,2.9625,6.45625,15.0375,23.55
2016-09-18,517,0.0,5.325,7.58125,12.675,17.725
2016-09-19,524,0.0,6.6,4.2875,11.4,18.4375
2016-09-20,555,0.0,7.7375,1.4875,8.0125,15.0125
2016-09-21,618,0.0,8.03125,3.20625,8.84375,14.9
2016-09-22,605,0.0,8.825,2.8375,9.175,15.475
2016-09-23,647,0.0,8.78,7.533333333333333,9.22,10.866666666666667
2016-09-24,629,0.0,7.873333333333334,6.786666666666666,10.126666666666667,13.393333333333334
2016-09-25,655,0.0,8.213333333333333,2.44,9.786666666666667,17.09333333333333
2016-09-26,626,0.0,7.4875,0.6625,10.5125,20.3125
2016-09-27,564,0.0,4.0125,3.84375,12.90625,22.14375
2016-09-28,583,0.0,8.133333333333333,2.186666666666667,9.866666666666667,17.486666666666668
2016-09-29,597,0.0,4.46875,4.9875,12.43125,19.8375
2016-09-30,590,0.0,4.975,6.86875,13.025,19.1375
2016-10-01,596,0.0,4.8533333333333335,7.386666666666667,13.146666666666667,18.86
2016-10-02,619,0.0,7.166666666666667,4.626666666666667,10.833333333333334,16.986666666666668
2016-10-03,640,0.0,9.286666666666667,3.2,7.513333333333334,11.906666666666666
2016-10-04,682,0.0,12.950000000000001,1.8937499999999998,5.05,8.16875
2016-10-05,752,0.0,17.560000000000002,-1.3533333333333333,0.4399999999999999,2.253333333333333
2016-10-06,761,0.0,17.313333333333333,-1.9933333333333332,-0.5133333333333333,0.8266666666666667
2016-10-07,752,0.0,18.95625,-2.99375,-0.95625,1.13125
2016-10-08,757,0.0,18.3,-3.0625,-0.29999999999999993,2.475
2016-10-09,726,0.0,13.90625,-0.09375000000000003,4.09375,8.25625
2016-10-10,772,0.0,18.56875,-2.0500000000000003,-0.56875,0.9125
2016-10-11,784,0.0,19.60625,-3.44375,-1.60625,0.28750000000000003
2016-10-12,779,0.0,17.58,-5.293333333333333,-0.7799999999999999,3.48
2016-10-13,757,0.0,15.16,-7.64,-0.76,4.46
2016-10-14,718,0.0,13.8,-0.9624999999999999,4.2,9.3375
2016-10-15,722,0.0,15.825,-3.00625,2.175,7.35625
2016-10-16,720,0.0,14.379999999999999,-0.5133333333333333,3.6199999999999997,7.733333333333333
2016-10-17,777,0.0,15.866666666666667,-0.5399999999999999,2.1333333333333333,4.766666666666667
2016-10-18,770,0.0,17.41875,-0.78125,0.58125,1.925
2016-10-19,758,0.0,17.25625,-2.13125,0.7437499999999999,3.59375
2016-10-20,719,0.0,15.331249999999999,-3.51875,2.66875,8.80625
2016-10-21,723,0.0,11.725,-1.4625,5.15,11.3
2016-10-22,743,0.0,16.00625,-3.19375,1.99375,7.14375
2016-10-23,728,0.0,15.74375,-2.6437500000000003,2.25625,7.1375
2016-10-24,734,0.0,13.49375,0.0625,4.50625,8.90625
2016-10-25,714,0.0,12.226666666666667,2.4466666666666668,5.7733333333333325,9.073333333333332
2016-10-26,766,0.0,13.464285714285714,-0.09999999999999999,4.535714285714286,9.114285714285714
2016-10-27,724,0.0,12.286666666666667,0.4933333333333333,5.713333333333334,10.9
2016-10-28,776,0.0,12.9,1.7066666666666668,3.9,6.166666666666667
2016-10-29,747,0.0,14.806666666666667,0.6,3.1933333333333334,5.739999999999999
2016-10-30,774,0.0,13.20625,0.4625,4.79375,9.08125
2016-10-31,798,0.0,14.51875,0.03749999999999998,2.35625,4.98125
2016-11-01,803,0.0,14.686666666666667,-0.94,3.3133333333333335,7.513333333333334
2016-11-02,801,0.0,14.386666666666667,-1.2333333333333334,3.6133333333333337,8.433333333333334
2016-11-03,730,0.0,10.5875,-0.24374999999999997,7.4125,15.01875
2016-11-04,712,0.0,9.6125,-0.17500000000000004,8.3875,16.91875
2016-11-05,683,0.0,8.23125,-1.214306433183765e-17,8.64375,17.375
2016-11-06,693,0.0,9.36875,1.2375,8.63125,16.0
2016-11-07,719,0.0,12.44375,-0.8312499999999999,5.55625,11.9
2016-11-08,664,0.0,10.225,0.38125000000000003,7.775,15.1
2016-11-09,661,0.0,6.70625,2.9125,11.293750000000001,19.63125
2016-11-10,726,0.0,13.925,-2.65,4.075,10.75625
2016-11-11,687,0.0,11.325,-1.2312500000000002,6.675,14.525
2016-11-12,656,0.0,9.786666666666667,0.6266666666666667,8.213333333333333,15.766666666666667
2016-11-13,706,0.0,10.833333333333334,1.0399999999999998,5.966666666666667,10.813333333333333
2016-11-14,709,0.0,11.373333333333333,0.68,6.626666666666667,12.513333333333332
2016-11-15,730,0.0,14.473333333333333,-2.7666666666666666,2.3266666666666667,7.58
2016-11-16,812,0.0,18.36,-5.466666666666667,-0.3600000000000001,4.746666666666667
2016-11-17,870,0.0,23.033333333333335,-9.006666666666666,-5.033333333333333,-1.0066666666666666
2016-11-18,885,0.0,23.56875,-11.1,-6.69375,-3.3875
2016-11-19,910,0.0,24.425,-10.71875,-6.425,-2.09375
2016-11-20,833,0.0,20.06875,-6.3875,-2.06875,2.3
2016-11-21,812,0.0,19.5125,-5.95625,-1.5125,2.96875
2016-11-22,831,0.0,19.4,-4.6125,-2.525,-0.90625
2016-11-23,845,0.0,20.35,-4.3875,-2.35,-0.2625
2016-11-24,820,0.0,18.875,-4.2125,-0.875,2.4875
2016-11-25,812,0.0,18.085714285714285,-5.3428571428571425,-0.08571428571428576,5.207142857142856
2016-11-26,858,0.0,19.446666666666665,-7.66,-1.4466666666666665,4.78
2016-11-27,867,0.0,20.0,-5.75625,-2.0,1.78125
2016-11-28,920,0.0,20.24375,-5.26875,-3.36875,-1.9375
2016-11-29,921,0.0,21.69375,-4.46875,-3.69375,-2.86875
2016-11-30,926,0.0,20.76875,-5.425,-3.89375,-2.925
2016-12-01,912,0.0,18.9875,-5.6625,-3.2375,-1.84375
2016-12-02,896,0.0,21.99375,-5.65,-3.99375,-2.26875
2016-12-03,852,0.0,22.375,-7.89375,-4.375,-0.8125
2016-12-04,871,0.0,24.34375,-10.6375,-6.34375,-1.99375
2016-12-05,977,0.0,29.03125,-15.575,-11.03125,-6.44375
2016-12-06,1061,0.0,34.8125,-18.59375,-16.8125,-14.96875
2016-12-07,1097,0.0,36.5375,-20.662499999999998,-18.5375,-16.33125
2016-12-08,1178,0.0,40.70625,-26.425,-22.70625,-18.93125
2016-12-09,1172,0.0,40.075,-27.875,-23.2,-20.03125
2016-12-10,1153,0.0,41.580000000000005,-28.09333333333333,-23.58,-19.033333333333335
2016-12-11,1164,0.0,38.75333333333333,-24.84,-20.753333333333334,-16.6
2016-12-12,1152,0.0,34.98125,-21.5625,-18.10625,-14.60625
2016-12-13,1177,0.0,35.9125,-22.10625,-17.9125,-13.6875
2016-12-14,1187,0.0,39.64375,-25.9125,-21.64375,-17.325
2016-12-15,1177,0.0,38.9875,-25.46875,-20.9875,-16.4625
2016-12-16,1257,0.0,44.28125,-30.59375,-26.28125,-21.9125
2016-12-17,1232,0.0,45.3375,-32.60625,-27.3375,-22.00625
2016-12-18,1008,0.0,32.8125,-27.8875,-14.8125,-1.6875
2016-12-19,902,0.0,19.75,-6.9625,-2.875,1.08125
2016-12-20,915,0.0,24.06,-11.573333333333332,-6.0600000000000005,-0.4999999999999999
2016-12-21,909,0.0,24.33125,-12.93125,-6.33125,0.3125
2016-12-22,902,0.0,22.1125,-8.74375,-4.1125,0.5437500000000001
2016-12-23,986,0.0,27.375,-15.3875,-9.375,-3.28125
2016-12-24,1069,0.0,34.1375,-19.36875,-16.1375,-12.875
2016-12-25,1036,0.0,35.481249999999996,-19.56875,-17.48125,-15.35625
2016-12-26,1040,0.0,35.0875,-20.75,-17.0875,-13.36875
2016-12-27,974,0.0,30.46875,-20.3625,-12.46875,-4.53125
2016-12-28,936,0.0,21.21875,-10.73125,-5.46875,-1.54375
2016-12-29,960,0.0,26.30625,-12.55625,-8.30625,-4.0125
2016-12-30,961,0.0,25.68125,-14.2875,-8.80625,-4.5375
2016-12-31,970,0.0,28.375,-15.325,-10.375,-5.36875
2017-01-01,1049,0.0,34.7625,-23.21875,-16.7625,-10.2625
2017-01-02,1188,0.0,40.20625,-26.74375,-22.20625,-17.60625
2017-01-03,1210,0.0,41.525,-28.45625,-23.525,-18.55
2017-01-04,1131,0.0,37.4,-22.66,-19.4,-16.113333333333333
2017-01-05,1106,0.0,35.09375,-21.38125,-17.09375,-12.75
2017-01-06,1133,0.0,38.74375,-26.175,-20.74375,-15.25625
2017-01-07,1133,0.0,37.3625,-27.85,-20.4875,-14.94375
2017-01-08,1162,0.0,39.85,-26.9375,-21.85,-16.75
2017-01-09,1176,0.0,39.38666666666666,-24.886666666666667,-21.386666666666667,-17.86
2017-01-10,1221,0.0,38.76428571428572,-28.75,-22.05,-17.12857142857143
2017-01-11,1238,0.0,39.68666666666666,-32.86,-21.686666666666667,-10.453333333333335
2017-01-12,1286,0.0,44.73125,-33.09375,-26.73125,-20.3125
2017-01-13,1122,0.0,35.4125,-28.0625,-18.5375,-11.0125
2017-01-14,1011,0.0,30.2125,-18.46875,-12.2125,-5.8875
2017-01-15,951,0.0,23.48,-12.139999999999999,-6.680000000000001,-1.3533333333333333
2017-01-16,950,0.0,24.68125,-12.61875,-6.68125,-0.7062499999999999
2017-01-17,850,0.0,18.9,-6.073333333333333,-0.9,4.286666666666666
2017-01-18,825,0.0,16.413333333333334,-2.466666666666667,1.5866666666666667,5.6066666666666665
2017-01-19,835,0.0,17.96875,-4.4875,0.03125,4.5625
2017-01-20,844,0.0,20.35625,-6.4875,-2.35625,1.775
2017-01-21,878,0.0,22.20625,-6.66875,-4.20625,-1.6875
2017-01-22,923,0.0,23.23125,-7.63125,-5.23125,-2.78125
2017-01-23,971,0.0,27.23125,-11.11875,-9.23125,-7.293749999999999
2017-01-24,995,0.0,30.06875,-14.28125,-12.06875,-9.8125
2017-01-25,1008,0.0,31.7375,-18.48125,-13.7375,-8.93125
2017-01-26,951,0.0,26.69375,-17.35625,-9.81875,-3.01875
2017-01-27,831,0.0,21.633333333333333,-8.773333333333333,-3.6333333333333333,1.5666666666666667
2017-01-28,823,0.0,18.486666666666668,-4.506666666666666,-0.4866666666666667,3.5733333333333333
2017-01-29,793,0.0,17.9125,-5.05625,0.08749999999999987,5.2375
2017-01-30,854,0.0,18.21875,-3.8125,-0.21875,3.3875
2017-01-31,1024,0.0,29.30666666666667,-19.233333333333334,-11.306666666666667,-3.3333333333333335
2017-02-01,1043,0.0,34.22,-21.046666666666667,-16.22,-11.353333333333333
2017-02-02,1058,0.0,33.96875,-22.08125,-15.96875,-9.825
2017-02-03,1010,0.0,32.946666666666665,-20.06,-14.946666666666665,-9.8
2017-02-04,1032,0.0,33.785714285714285,-19.028571428571432,-15.785714285714286,-12.485714285714286
2017-02-05,1100,0.0,36.707142857142856,-22.364285714285717,-18.707142857142856,-15.007142857142856
2017-02-06,1116,0.0,32.68,-20.646666666666665,-17.08,-16.473333333333333
2017-02-07,1166,0.0,43.06428571428571,-30.914285714285715,-25.064285714285713,-19.157142857142855
2017-02-08,1174,0.0,41.75714285714286,-30.00714285714286,-23.75714285714286,-17.45
2017-02-09,1072,0.0,35.42857142857143,-26.685714285714287,-17.428571428571427,-8.1
2017-02-10,1009,0.0,24.87142857142857,-14.157142857142857,-8.157142857142857,-3.335714285714286
2017-02-11,942,0.0,25.08125,-12.6625,-7.08125,-1.4625
2017-02-12,878,0.0,22.55,-10.25625,-4.55,1.20625
2017-02-13,809,0.0,19.01875,-5.66875,-1.01875,3.65
2017-02-14,784,0.0,19.8625,-8.09375,-1.8625,4.40625
2017-02-15,729,0.0,17.4125,-5.7562500000000005,0.5874999999999999,6.93125
2017-02-16,729,0.0,14.19375,-0.55625,3.80625,8.125
2017-02-17,755,0.0,14.56875,-0.49374999999999997,3.43125,7.2875
2017-02-18,759,0.0,18.9,-5.05625,-0.9,3.28125
2017-02-19,752,0.0,17.7375,-1.6500000000000001,0.2625,2.15625
2017-02-20,769,0.0,15.481250000000001,-1.81875,1.39375,4.575
2017-02-21,800,0.0,18.175,-2.19375,-0.175,1.85
2017-02-22,857,0.0,20.366666666666667,-5.42,-2.3666666666666667,0.74
2017-02-23,881,0.0,24.366666666666667,-9.773333333333333,-6.366666666666666,-2.9133333333333336
2017-02-24,926,0.0,25.8875,-12.3875,-7.8875,-3.34375
2017-02-25,965,0.0,27.96875,-16.49375,-11.09375,-7.26875
2017-02-26,1014,0.0,30.9,-18.6625,-12.9,-7.09375
2017-02-27,1018,0.0,33.25,-21.55625,-15.25,-8.89375
2017-02-28,1002,0.0,30.1,-18.04375,-12.1,-6.13125
2017-03-01,1066,0.0,30.986666666666668,-18.773333333333333,-12.986666666666668,-7.1466666666666665
2017-03-02,1012,0.0,29.84375,-18.55,-11.84375,-5.08125
2017-03-03,857,0.0,21.375,-11.16875,-3.375,4.41875
2017-03-04,882,0.0,19.775,-8.83125,-1.775,5.3
2017-03-05,969,0.0,25.98,-11.3,-7.98,-4.64
2017-03-06,1102,0.0,29.646666666666665,-14.78,-11.646666666666667,-8.473333333333333
2017-03-07,1115,0.0,31.743750000000002,-16.6,-13.74375,-10.825
2017-03-08,1097,0.0,35.40625,-21.45625,-17.40625,-13.31875
2017-03-09,1129,0.0,39.08125,-25.3875,-21.08125,-16.7125
2017-03-10,1165,0.0,36.3125,-25.05,-19.4375,-16.1
2017-03-11,1125,0.0,37.28,-23.933333333333334,-19.279999999999998,-14.566666666666666
2017-03-12,1122,0.0,35.25714285714286,-21.099999999999998,-17.257142857142856,-13.364285714285714
2017-03-13,1072,0.0,33.58,-21.726666666666667,-15.58,-9.393333333333334
2017-03-14,918,0.0,23.84,-12.666666666666666,-7.04,-1.3666666666666667
2017-03-15,794,0.0,17.459999999999997,-5.373333333333333,0.5399999999999998,6.4399999999999995
2017-03-16,809,0.0,16.575,-2.28125,1.425,5.10625
2017-03-17,811,0.0,19.1125,-5.475,-1.1124999999999998,3.25625
2017-03-18,738,0.0,14.625,-2.3625,3.375,9.1
2017-03-19,799,0.0,15.1375,-2.60625,2.8625,8.275
2017-03-20,923,0.0,22.9,-10.1875,-4.9,0.45
2017-03-21,902,0.0,24.93125,-12.6375,-6.93125,-1.1625
2017-03-22,852,0.0,18.01875,-5.8625,-0.018749999999999906,5.825
2017-03-23,804,0.0,18.48,-5.526666666666667,-0.4800000000000001,4.566666666666666
2017-03-24,767,0.0,17.58,-6.066666666666666,0.41999999999999993,6.913333333333333
2017-03-25,715,0.0,13.7,-0.89375,4.3,9.44375
2017-03-26,775,0.0,15.513333333333332,-3.246666666666667,2.4866666666666664,8.173333333333334
2017-03-27,817,0.0,16.825,-4.06875,1.175,6.40625
2017-03-28,781,0.0,13.05,-0.18125,3.825,8.1625
2017-03-29,715,0.0,12.4375,-0.0625,5.5625,11.15625
2017-03-30,729,0.0,12.4875,0.49375,5.5125,10.48125
2017-03-31,710,0.0,14.36875,-1.85,3.63125,9.04375
2017-04-01,671,0.0,11.4625,0.65625,6.5375,12.356250000000001
2017-04-02,688,0.0,11.8625,-0.5062500000000001,6.1375,12.71875
2017-04-03,729,0.0,13.3,-1.8933333333333333,4.7,11.253333333333334
2017-04-04,753,0.0,14.846666666666666,-3.533333333333333,3.1533333333333333,9.8
2017-04-05,723,0.0,13.513333333333332,-3.433333333333333,4.486666666666666,12.386666666666667
2017-04-06,648,0.0,7.473333333333333,2.5533333333333337,10.526666666666667,18.473333333333336
2017-04-07,599,0.0,4.542857142857143,5.078571428571428,12.171428571428573,19.485714285714288
2017-04-08,686,0.0,12.28,-0.9533333333333334,5.72,12.34
2017-04-09,800,0.0,19.5625,-5.8,-1.5625,2.69375
2017-04-10,706,0.0,15.28125,-6.6875,1.59375,9.41875
2017-04-11,623,0.0,12.96875,-2.25,5.03125,12.25625
2017-04-12,624,0.0,13.35625,-3.7,4.64375,12.90625
2017-04-13,616,0.0,9.78125,0.96875,8.21875,15.425
2017-04-14,658,0.0,12.775,1.0,5.225,9.40625
2017-04-15,699,0.0,16.47142857142857,-4.478571428571429,1.5285714285714285,7.535714285714286
2017-04-16,772,0.0,22.68,-9.360000000000001,-4.680000000000001,0.046666666666666676
2017-04-17,667,0.0,19.540000000000003,-9.846666666666666,-1.54,6.8133333333333335
2017-04-18,563,0.0,13.42,-1.8266666666666667,4.58,10.94
2017-04-19,542,0.0,11.721428571428572,0.37142857142857144,6.278571428571429,12.142857142857142
2017-04-20,522,0.0,9.571428571428571,-0.39999999999999997,7.142857142857143,14.614285714285714
2017-04-21,579,0.0,11.426666666666668,-0.02666666666666666,6.573333333333333,13.113333333333333
2017-04-22,623,0.0,14.106666666666666,-0.84,2.693333333333334,6.526666666666667
2017-04-23,673,0.0,15.7,-1.7375,1.175,3.9562500000000003
2017-04-24,753,0.0,18.625,-2.46875,-0.625,1.2375
2017-04-25,708,0.0,18.175,-3.59375,-0.175,3.275
2017-04-26,691,0.0,16.08125,-3.1125,1.91875,6.89375
2017-04-27,662,0.0,15.025,-2.9125,2.975,8.81875
2017-04-28,634,0.0,13.3625,-2.4375,4.6375,11.65625
2017-04-29,591,0.0,11.9,-2.14,6.1,14.286666666666667
2017-04-30,559,0.0,9.55625,0.3500000000000001,8.44375,16.4875
2017-05-01,577,0.0,10.15625,2.54375,7.84375,13.0875
2017-05-02,578,0.0,9.742857142857144,0.6,6.971428571428571,14.464285714285714
2017-05-03,548,0.0,8.585714285714285,-0.44285714285714295,8.128571428571428,16.85
2017-05-04,524,0.0,4.125,2.01875,12.75,23.3625
2017-05-05,538,0.0,1.08125,5.53125,17.175,28.76875
2017-05-06,560,0.0,0.49375,10.4875,19.0875,27.6375
2017-05-07,577,0.0,3.9875000000000003,7.85,14.0625,20.25625
2017-05-08,612,0.0,8.580000000000002,4.093333333333333,9.42,14.7
2017-05-09,582,0.0,8.033333333333333,1.3133333333333332,9.966666666666667,18.566666666666666
2017-05-10,574,0.0,7.26875,2.30625,10.73125,19.13125
2017-05-11,560,0.0,4.4125,5.4375,13.59375,21.70625
2017-05-12,560,0.0,4.766666666666667,6.366666666666666,12.139999999999999,18.39333333333333
2017-05-13,561,0.0,6.38125,6.325,11.61875,16.84375
2017-05-14,586,0.0,9.026666666666667,4.1066666666666665,8.973333333333333,13.76
2017-05-15,620,0.0,8.773333333333333,1.96,9.226666666666667,16.433333333333334
2017-05-16,610,0.0,9.793333333333333,0.64,8.206666666666667,15.726666666666667
2017-05-17,629,0.0,11.13125,0.7249999999999999,5.74375,11.0375
2017-05-18,591,0.0,10.7625,-3.03125,6.1125,14.975
2017-05-19,568,0.0,6.525,2.3375,10.35,18.34375
2017-05-20,545,0.0,5.253333333333333,4.466666666666667,12.746666666666666,20.98
2017-05-21,541,0.0,5.05,3.7625,12.95,22.075
2017-05-22,548,0.0,5.53125,3.4625,12.46875,21.43125
2017-05-23,533,0.0,2.86875,5.5625,14.36875,23.4625
2017-05-24,534,0.0,2.30625,8.3625,14.56875,21.45
2017-05-25,582,0.0,7.7733333333333325,6.433333333333334,10.226666666666667,13.953333333333335
2017-05-26,550,0.0,5.233333333333333,6.633333333333334,12.766666666666667,18.833333333333332
2017-05-27,544,0.0,4.173333333333334,5.12,13.826666666666666,22.486666666666668
2017-05-28,558,0.0,5.71875,5.875,12.28125,18.65
2017-05-29,573,0.0,6.65,3.50625,11.35,19.15
2017-05-30,559,0.0,6.012499999999999,1.5125,9.7375,17.86875
2017-05-31,554,0.0,1.85625,5.91875,16.58125,27.20625
2017-06-01,580,0.0,0.0,11.73125,20.16875,29.5
2017-06-02,579,0.0,0.41875,12.91875,16.76875,22.55
2017-06-03,579,0.0,0.3625,9.75,18.087500000000002,26.3625
2017-06-04,595,0.0,0.12666666666666665,8.84,19.779999999999998,30.68
2017-06-05,592,0.0,1.0066666666666668,12.333333333333334,19.220000000000002,26.040000000000003
2017-06-06,575,0.0,2.507142857142857,8.635714285714286,14.207142857142857,20.62857142857143
2017-06-07,587,0.0,1.2875,7.55625,16.79375,25.98125
2017-06-08,593,0.0,0.060000000000000005,9.786666666666667,19.033333333333335,28.226666666666667
2017-06-09,600,0.0,0.325,12.64375,18.38125,24.075
2017-06-10,596,0.0,4.066666666666666,8.653333333333334,14.113333333333333,19.546666666666667
2017-06-11,587,0.0,4.807142857142857,6.764285714285714,13.192857142857141,19.55
2017-06-12,586,0.0,2.9857142857142853,5.185714285714285,15.021428571428572,24.792857142857144
2017-06-13,582,0.0,1.63125,11.981250000000001,16.44375,20.8625
2017-06-14,604,0.0,4.2125,10.91875,13.7875,16.6
2017-06-15,589,0.0,3.4066666666666667,10.16,14.593333333333334,18.98
2017-06-16,584,0.0,3.7,8.266666666666667,13.1,18.186666666666667
2017-06-17,565,0.0,3.2733333333333334,10.04,14.726666666666667,19.34
2017-06-18,569,0.0,3.566666666666667,7.346666666666667,14.433333333333334,21.453333333333333
2017-06-19,583,0.0,3.83125,7.7,14.16875,20.5875
2017-06-20,557,0.0,2.1133333333333333,8.866666666666667,14.946666666666665,21.626666666666665
2017-06-21,574,0.0,2.5125,10.21875,14.4125,19.1875
2017-06-22,626,0.0,6.6625,7.4625,11.3375,15.1625
2017-06-23,605,0.0,7.5125,3.76875,10.4875,17.125
2017-06-24,554,0.0,6.3125,2.925,11.6875,20.3875
2017-06-25,555,0.0,4.173333333333334,5.3133333333333335,12.626666666666667,21.32
2017-06-26,558,0.0,1.4625,7.28125,16.9875,26.65625
2017-06-27,539,0.0,0.55,11.4,17.3,23.85625
2017-06-28,536,0.0,2.7625,7.6,15.2375,22.84375
2017-06-29,560,0.0,4.373333333333333,7.8,13.626666666666667,19.39333333333333
2017-06-30,545,0.0,2.9733333333333336,7.02,15.026666666666667,22.98
2017-07-01,535,0.0,1.16875,9.8625,16.9875,24.06875
2017-07-02,514,0.0,0.60625,11.6,18.675,25.71875
2017-07-03,542,0.0,0.0,12.78125,21.6875,30.54375
2017-07-04,544,0.0,0.4,12.53125,19.34375,26.10625
2017-07-05,547,0.0,0.08124999999999999,12.29375,20.7,29.025
2017-07-06,552,0.0,0.26875,9.3625,17.2625,25.599999999999998
2017-07-07,574,0.0,0.03333333333333333,10.4,19.453333333333333,28.433333333333334
2017-07-08,544,0.0,0.0,13.120000000000001,21.413333333333334,29.653333333333332
2017-07-09,584,0.0,0.0,12.526666666666667,20.720000000000002,28.86
2017-07-10,584,0.0,0.04,14.893333333333334,21.90666666666667,28.873333333333335
2017-07-11,564,0.0,1.0133333333333332,13.520000000000001,17.226666666666667,20.893333333333334
2017-07-12,548,0.0,0.7142857142857143,11.221428571428572,17.385714285714286,23.49285714285714
2017-07-13,563,0.0,0.020000000000000004,11.986666666666668,20.36,28.666666666666668
2017-07-14,579,0.0,0.0,13.5125,20.48125,27.40625
2017-07-15,568,0.0,0.0,11.54,20.473333333333336,29.353333333333335
2017-07-16,577,0.0,0.06666666666666667,13.8,22.613333333333333,31.366666666666667
2017-07-17,569,0.0,2.4466666666666668,8.94,15.626666666666667,22.279999999999998
2017-07-18,547,0.0,3.4714285714285715,6.642857142857143,14.528571428571428,22.357142857142858
2017-07-19,542,0.0,1.4333333333333333,8.686666666666667,17.16,25.586666666666666
2017-07-20,588,0.0,0.3333333333333333,9.860000000000001,19.1,28.279999999999998
2017-07-21,615,0.0,0.6428571428571429,12.807142857142859,18.642857142857142,24.42142857142857
2017-07-22,620,0.0,0.51875,10.23125,16.5625,25.03125
2017-07-23,610,0.0,0.0,11.693333333333333,15.966666666666667,24.266666666666666
2017-07-24,617,0.0,0.84375,12.2125,17.96875,23.66875
2017-07-25,597,0.0,0.36875,11.2125,18.04375,24.81875
2017-07-26,588,0.0,0.16874999999999998,9.38125,18.6375,27.83125
2017-07-27,607,0.0,0.0,12.875,22.1625,31.39375
2017-07-28,629,0.0,0.0,14.26875,21.91875,29.51875
2017-07-29,613,0.0,0.0,12.31875,20.63125,28.9
2017-07-30,614,0.0,0.0,13.58125,23.5,33.3625
2017-07-31,591,0.0,0.24999999999999997,12.83125,19.5875,26.3
2017-08-01,590,0.0,1.98,9.546666666666665,13.733333333333333,19.52
2017-08-02,610,0.0,1.96875,9.85,16.04375,22.1875
2017-08-03,609,0.0,1.41875,7.93125,15.45625,23.63125
2017-08-04,577,0.0,1.3125,10.0625,14.4375,19.50625
2017-08-05,563,0.0,1.54375,10.9125,15.3625,20.58125
2017-08-06,544,0.0,1.3466666666666667,8.073333333333332,15.5,23.553333333333335
2017-08-07,561,0.0,0.3875,10.88125,18.65,26.36875
2017-08-08,602,0.0,2.19375,10.40625,16.0,21.55625
2017-08-09,625,0.0,2.2066666666666666,8.333333333333334,15.793333333333333,23.206666666666667
2017-08-10,626,0.0,1.05625,7.8375,15.875,24.46875
2017-08-11,627,0.0,0.28,10.4,18.413333333333334,26.38
2017-08-12,612,0.0,0.2733333333333333,9.46,16.893333333333334,24.720000000000002
2017-08-13,608,0.0,0.46875,10.00625,18.33125,26.61875
2017-08-14,607,0.0,0.89375,11.96875,17.55625,23.06875
2017-08-15,587,0.0,1.6,10.606666666666666,16.513333333333332,22.373333333333335
2017-08-16,563,0.0,1.325,7.64375,15.55,25.3
2017-08-17,632,0.0,0.5375,10.143749999999999,17.925,25.66875
2017-08-18,628,0.0,0.33125,8.30625,18.3,28.2375
2017-08-19,625,0.0,2.61875,8.36875,15.51875,22.63125
2017-08-20,592,0.0,4.075,5.5625,13.925,22.24375
2017-08-21,598,0.0,3.6687499999999997,6.38125,14.33125,22.225
2017-08-22,604,0.0,1.9375,6.75625,16.23125,25.65
2017-08-23,606,0.0,0.9125,8.55,16.51875,25.09375
2017-08-24,595,0.0,0.3333333333333333,11.346666666666666,17.959999999999997,25.753333333333334
2017-08-25,614,0.0,1.1333333333333333,10.793333333333333,16.066666666666666,21.90666666666667
2017-08-26,626,0.0,1.075,8.2,17.5,26.76875
2017-08-27,619,0.0,0.03125,7.61875,18.8375,29.9875
2017-08-28,610,0.0,0.0875,10.3875,20.6875,30.93125
2017-08-29,567,0.0,0.8125,9.25,18.175,27.05625
2017-08-30,594,0.0,0.56875,11.6625,20.025,28.33125
2017-08-31,612,0.0,0.22666666666666666,13.886666666666667,21.48,29.033333333333335
2017-09-01,604,0.0,0.9066666666666667,10.520000000000001,17.5,24.40666666666667
2017-09-02,594,0.0,1.1066666666666667,7.253333333333333,17.30666666666667,27.313333333333333
2017-09-03,598,0.0,1.34,10.673333333333334,16.993333333333332,23.246666666666666
2017-09-04,627,0.0,5.1000000000000005,5.678571428571429,12.9,20.042857142857144
2017-09-05,623,0.0,5.6375,2.0875,12.3625,22.575
2017-09-06,616,0.0,1.25,5.4624999999999995,16.79375,28.09375
2017-09-07,631,0.0,0.775,6.36875,16.2875,26.4875
2017-09-08,626,0.0,0.15,8.675,19.05625,29.41875
2017-09-09,630,0.0,0.11875,11.875,21.19375,30.46875
2017-09-10,649,0.0,2.01875,8.75625,16.2125,23.6125
2017-09-11,610,0.0,0.975,5.85,17.26875,28.6375
2017-09-12,622,0.0,2.025,8.225,14.875,21.9125
2017-09-13,645,0.0,6.775,6.59375,11.225,15.825
2017-09-14,680,0.0,9.6125,5.325,8.3875,11.40625
2017-09-15,688,0.0,10.13125,2.625,7.86875,13.05
2017-09-16,680,0.0,10.8625,2.1,7.1375,12.11875
2017-09-17,636,0.0,9.5125,1.13125,8.4875,15.8
2017-09-18,586,0.0,6.825,1.89375,11.175,20.4
2017-09-19,604,0.0,8.306666666666667,5.3,9.693333333333333,14.053333333333335
2017-09-20,630,0.0,9.40625,0.7875,8.59375,16.33125
