MSE,RMSE,MAPE,MAE,MDAPE,R-squared
12113.538360121644,90.06131210620347,104.68115996096313,11.2544532434136,10.350112588434868,0.7316655385177752
13639.386943316546,116.7877859337891,9.382524364780812,87.79804496683265,7.863762007070226,0.7032380084118777
3332.070446711007,57.72408896388931,5.448178845691643,46.21487824965963,4.373318927094269,0.9275017369924811
3116.6761437705454,55.82719896045784,5.237576264939228,44.571782616193246,4.280688966926526,0.932188226391381
